identity_key,contact_key,identity_type,identity_value,match_confidence,is_primary
ID00432-01,CT00432,email,max.braun432@braunsolutionsgmbh.com,1.0,1
ID00432-02,CT00432,cookie,ck_000432_1841,0.98,0
ID00432-03,CT00432,CRM contact id,CRM-000432,0.85,0
ID00433-01,CT00433,email,sofia.kruger433@langesystemsltd.com,1.0,1
ID00433-02,CT00433,cookie,ck_000433_2659,0.92,0
ID00433-03,CT00433,mobile,+49 151 39352584,0.89,0
ID00433-04,CT00433,CRM contact id,CRM-000433,0.81,0
ID00434-01,CT00434,email,noah.hoffmann434@neumannpartnersholding.com,1.0,1
ID00434-02,CT00434,badge_id,BDG-000434,0.99,0
ID00434-03,CT00434,mobile,+49 151 54312259,0.9,0
ID00434-04,CT00434,CRM contact id,CRM-000434,0.76,0
ID00435-01,CT00435,email,tim.bauer435@meyertradese.com,1.0,1
ID00435-02,CT00435,mobile,+49 151 38268399,0.72,0
ID00435-03,CT00435,CRM contact id,CRM-000435,0.92,0
ID00436-01,CT00436,email,johannes.wagner436@braunexpoholding.com,1.0,1
ID00436-02,CT00436,badge_id,BDG-000436,0.9,0
ID00436-03,CT00436,mobile,+49 151 47441996,0.94,0
ID00437-01,CT00437,email,jonas.koch437@langepartnersgroup.com,1.0,1
ID00437-02,CT00437,CRM contact id,CRM-000437,0.96,0
ID00438-01,CT00438,email,tim.becker438@kleinexpoag.com,1.0,1
ID00438-02,CT00438,cookie,ck_000438_6143,0.84,0
ID00438-03,CT00438,mobile,+49 151 14106460,0.81,0
ID00438-04,CT00438,CRM contact id,CRM-000438,0.85,0
ID00439-01,CT00439,email,lukas.braun439@langeconnectse.com,1.0,1
ID00439-02,CT00439,cookie,ck_000439_2348,0.76,0
ID00439-03,CT00439,badge_id,BDG-000439,0.76,0
ID00439-04,CT00439,mobile,+49 151 33833454,0.73,0
ID00439-05,CT00439,CRM contact id,CRM-000439,0.9,0
ID00440-01,CT00440,email,clara.schmidt440@kochfairse.com,1.0,1
ID00440-02,CT00440,cookie,ck_000440_5774,0.95,0
ID00440-03,CT00440,badge_id,BDG-000440,0.74,0
ID00440-04,CT00440,CRM contact id,CRM-000440,0.85,0
ID00441-01,CT00441,email,jonas.klein441@hoffmanndigitalag.com,1.0,1
ID00441-02,CT00441,badge_id,BDG-000441,0.81,0
ID00441-03,CT00441,mobile,+49 151 30833152,0.73,0
ID00441-04,CT00441,CRM contact id,CRM-000441,0.75,0
ID00442-01,CT00442,email,mia.hoffmann442@kleinsystemsltd.com,1.0,1
ID00442-02,CT00442,mobile,+49 151 35701165,0.81,0
ID00442-03,CT00442,CRM contact id,CRM-000442,0.77,0
ID00443-01,CT00443,email,lukas.hoffmann443@bauerpartnersholding.com,1.0,1
ID00443-02,CT00443,cookie,ck_000443_8977,0.76,0
ID00443-03,CT00443,mobile,+49 151 47294047,0.96,0
ID00444-01,CT00444,email,tom.schmidt444@braunconnectltd.com,1.0,1
ID00444-02,CT00444,mobile,+49 151 80965631,0.99,0
ID00445-01,CT00445,email,noah.bauer445@hartmannconnectholding.com,1.0,1
ID00445-02,CT00445,badge_id,BDG-000445,0.87,0
ID00446-01,CT00446,email,jonas.hoffmann446@wagnerexpose.com,1.0,1
ID00446-02,CT00446,cookie,ck_000446_8045,0.98,0
ID00446-03,CT00446,mobile,+49 151 65935917,0.72,0
ID00447-01,CT00447,email,finn.klein447@braunsystemsltd.com,1.0,1
ID00447-02,CT00447,badge_id,BDG-000447,0.9,0
ID00447-03,CT00447,mobile,+49 151 74406325,0.73,0
ID00447-04,CT00447,CRM contact id,CRM-000447,0.9,0
ID00448-01,CT00448,email,luca.richter448@langedigitalholding.com,1.0,1
ID00448-02,CT00448,CRM contact id,CRM-000448,0.93,0
ID00449-01,CT00449,email,johannes.richter449@wagnermediagroup.com,1.0,1
ID00449-02,CT00449,mobile,+49 151 57411092,0.77,0
ID00450-01,CT00450,email,leon.richter450@kleinpartnersltd.com,1.0,1
ID00450-02,CT00450,cookie,ck_000450_7377,0.75,0
ID00450-03,CT00450,badge_id,BDG-000450,0.77,0
ID00450-04,CT00450,CRM contact id,CRM-000450,0.95,0
ID00451-01,CT00451,email,tim.zimmermann451@meyertradekg.com,1.0,1
ID00451-02,CT00451,cookie,ck_000451_1121,0.95,0
ID00451-03,CT00451,badge_id,BDG-000451,0.86,0
ID00452-01,CT00452,email,lukas.zimmermann452@bauerholdingsag.com,1.0,1
ID00453-01,CT00453,email,paula.braun453@hoffmanndigitalse.com,1.0,1
ID00453-02,CT00453,badge_id,BDG-000453,0.97,0
ID00454-01,CT00454,email,paul.becker454@wernerdigitalse.com,1.0,1
ID00454-02,CT00454,badge_id,BDG-000454,0.96,0
ID00454-03,CT00454,CRM contact id,CRM-000454,0.8,0
ID00455-01,CT00455,email,elena.kruger455@meyertradese.com,1.0,1
ID00455-02,CT00455,cookie,ck_000455_5330,0.88,0
ID00455-03,CT00455,CRM contact id,CRM-000455,0.9,0
ID00456-01,CT00456,email,marie.becker456@hoffmannmediase.com,1.0,1
ID00456-02,CT00456,cookie,ck_000456_1972,0.78,0
ID00456-03,CT00456,mobile,+49 151 49286375,0.81,0
ID00456-04,CT00456,CRM contact id,CRM-000456,0.8,0
ID00457-01,CT00457,email,jonas.werner457@kochsolutionsltd.com,1.0,1
ID00457-02,CT00457,cookie,ck_000457_2965,0.76,0
ID00457-03,CT00457,badge_id,BDG-000457,0.92,0
ID00457-04,CT00457,CRM contact id,CRM-000457,0.98,0
ID00458-01,CT00458,email,marie.meyer458@neumanntradegroup.com,1.0,1
ID00458-02,CT00458,cookie,ck_000458_7735,0.9,0
ID00458-03,CT00458,mobile,+49 151 95235179,0.76,0
ID00458-04,CT00458,CRM contact id,CRM-000458,0.95,0
ID00459-01,CT00459,email,luca.koch459@hartmanntradegmbh.com,1.0,1
ID00459-02,CT00459,cookie,ck_000459_4339,0.75,0
ID00459-03,CT00459,badge_id,BDG-000459,0.77,0
ID00459-04,CT00459,CRM contact id,CRM-000459,0.88,0
ID00460-01,CT00460,email,paul.klein460@schmidtgroupltd.com,1.0,1
ID00460-02,CT00460,badge_id,BDG-000460,0.97,0
ID00460-03,CT00460,mobile,+49 151 80065443,0.79,0
ID00460-04,CT00460,CRM contact id,CRM-000460,0.92,0
ID00461-01,CT00461,email,anna.wagner461@schmidtexpogmbh.com,1.0,1
ID00461-02,CT00461,cookie,ck_000461_6591,0.85,0
ID00461-03,CT00461,badge_id,BDG-000461,0.79,0
ID00462-01,CT00462,email,julia.braun462@meyergroupgmbh.com,1.0,1
ID00462-02,CT00462,cookie,ck_000462_4728,0.98,0
ID00462-03,CT00462,badge_id,BDG-000462,0.87,0
ID00462-04,CT00462,mobile,+49 151 15889037,0.78,0
ID00462-05,CT00462,CRM contact id,CRM-000462,0.9,0
ID00463-01,CT00463,email,leon.hoffmann463@neumannconsultinggroup.com,1.0,1
ID00463-02,CT00463,badge_id,BDG-000463,0.81,0
ID00463-03,CT00463,mobile,+49 151 22550720,0.94,0
ID00464-01,CT00464,email,leon.koch464@schmidtpartnersag.com,1.0,1
ID00464-02,CT00464,cookie,ck_000464_5549,0.84,0
ID00464-03,CT00464,badge_id,BDG-000464,0.87,0
ID00464-04,CT00464,mobile,+49 151 94182224,0.87,0
ID00465-01,CT00465,email,hanna.schulz465@kochsystemsgmbh.com,1.0,1
ID00465-02,CT00465,badge_id,BDG-000465,0.89,0
ID00465-03,CT00465,CRM contact id,CRM-000465,0.91,0
ID00466-01,CT00466,email,paula.schulz466@wagnerconsultingholding.com,1.0,1
ID00466-02,CT00466,cookie,ck_000466_7800,0.84,0
ID00466-03,CT00466,mobile,+49 151 84490480,0.96,0
ID00466-04,CT00466,CRM contact id,CRM-000466,0.76,0
ID00467-01,CT00467,email,noah.schmitt467@langegroupse.com,1.0,1
ID00467-02,CT00467,cookie,ck_000467_7152,0.85,0
ID00467-03,CT00467,badge_id,BDG-000467,0.96,0
ID00467-04,CT00467,mobile,+49 151 25188734,0.87,0
ID00467-05,CT00467,CRM contact id,CRM-000467,0.86,0
ID00468-01,CT00468,email,leon.koch468@neumannexpoag.com,1.0,1
ID00468-02,CT00468,cookie,ck_000468_3231,0.73,0
ID00468-03,CT00468,badge_id,BDG-000468,0.94,0
ID00468-04,CT00468,mobile,+49 151 79518752,0.76,0
ID00468-05,CT00468,CRM contact id,CRM-000468,0.87,0
ID00469-01,CT00469,email,finn.wolf469@meyereventgroup.com,1.0,1
ID00469-02,CT00469,cookie,ck_000469_3702,0.88,0
ID00469-03,CT00469,badge_id,BDG-000469,0.98,0
ID00469-04,CT00469,mobile,+49 151 96912383,0.82,0
ID00470-01,CT00470,email,finn.werner470@neumannholdingskg.com,1.0,1
ID00470-02,CT00470,cookie,ck_000470_3423,0.9,0
ID00470-03,CT00470,badge_id,BDG-000470,0.86,0
ID00470-04,CT00470,CRM contact id,CRM-000470,0.89,0
ID00471-01,CT00471,email,ben.wolf471@schmidtmediakg.com,1.0,1
ID00471-02,CT00471,cookie,ck_000471_6594,0.82,0
ID00471-03,CT00471,badge_id,BDG-000471,0.83,0
ID00471-04,CT00471,CRM contact id,CRM-000471,0.86,0
ID00472-01,CT00472,email,nina.neumann472@langegroupse.com,1.0,1
ID00472-02,CT00472,mobile,+49 151 12280944,0.93,0
ID00473-01,CT00473,email,julian.hartmann473@kochholdingsgroup.com,1.0,1
ID00473-02,CT00473,cookie,ck_000473_5237,0.77,0
ID00473-03,CT00473,mobile,+49 151 79211163,0.77,0
ID00474-01,CT00474,email,hanna.hartmann474@meyersystemsgroup.com,1.0,1
ID00474-02,CT00474,cookie,ck_000474_1339,0.96,0
ID00474-03,CT00474,mobile,+49 151 67832948,0.78,0
ID00474-04,CT00474,CRM contact id,CRM-000474,0.84,0
ID00475-01,CT00475,email,ben.braun475@schmidtmarketgroup.com,1.0,1
ID00475-02,CT00475,cookie,ck_000475_4063,0.77,0
ID00476-01,CT00476,email,lukas.braun476@schmidtsystemsgmbh.com,1.0,1
ID00476-02,CT00476,badge_id,BDG-000476,0.88,0
ID00477-01,CT00477,email,nina.schmidt477@meyermarketse.com,1.0,1
ID00477-02,CT00477,cookie,ck_000477_3001,0.92,0
ID00477-03,CT00477,CRM contact id,CRM-000477,0.85,0
ID00478-01,CT00478,email,elena.becker478@bauerfairholding.com,1.0,1
ID00479-01,CT00479,email,noah.hartmann479@schmidtgroupkg.com,1.0,1
ID00479-02,CT00479,cookie,ck_000479_7799,0.87,0
ID00479-03,CT00479,mobile,+49 151 42800911,0.91,0
ID00479-04,CT00479,CRM contact id,CRM-000479,0.92,0
ID00480-01,CT00480,email,paula.werner480@wernereventag.com,1.0,1
ID00481-01,CT00481,email,marie.klein481@schmidtconsultingltd.com,1.0,1
ID00481-02,CT00481,cookie,ck_000481_3583,0.88,0
ID00481-03,CT00481,badge_id,BDG-000481,0.84,0
ID00481-04,CT00481,mobile,+49 151 20300489,0.74,0
ID00482-01,CT00482,email,sarah.klein482@wernermarketltd.com,1.0,1
ID00482-02,CT00482,mobile,+49 151 25638062,0.92,0
ID00482-03,CT00482,CRM contact id,CRM-000482,0.97,0
ID00483-01,CT00483,email,julian.schmidt483@hoffmanntradeholding.com,1.0,1
ID00483-02,CT00483,mobile,+49 151 57754042,0.73,0
ID00483-03,CT00483,CRM contact id,CRM-000483,0.87,0
ID00484-01,CT00484,email,lukas.zimmermann484@neumannfairltd.com,1.0,1
ID00484-02,CT00484,mobile,+49 151 74006673,0.95,0
ID00485-01,CT00485,email,finn.hartmann485@hoffmannfairgroup.com,1.0,1
ID00485-02,CT00485,badge_id,BDG-000485,0.8,0
ID00485-03,CT00485,mobile,+49 151 70815117,0.99,0
ID00486-01,CT00486,email,felix.braun486@wernerexpokg.com,1.0,1
ID00486-02,CT00486,cookie,ck_000486_6999,0.82,0
ID00486-03,CT00486,mobile,+49 151 85878633,0.75,0
ID00486-04,CT00486,CRM contact id,CRM-000486,0.87,0
ID00487-01,CT00487,email,johannes.bauer487@hartmannholdingsse.com,1.0,1
ID00487-02,CT00487,badge_id,BDG-000487,0.83,0
ID00487-03,CT00487,mobile,+49 151 14096369,0.89,0
ID00487-04,CT00487,CRM contact id,CRM-000487,0.87,0
ID00488-01,CT00488,email,finn.koch488@hoffmanntradeholding.com,1.0,1
ID00488-02,CT00488,mobile,+49 151 86003182,0.88,0
ID00488-03,CT00488,CRM contact id,CRM-000488,0.83,0
ID00489-01,CT00489,email,amelie.neumann489@bauerfairholding.com,1.0,1
ID00489-02,CT00489,mobile,+49 151 35539836,0.94,0
ID00489-03,CT00489,CRM contact id,CRM-000489,0.79,0
ID00490-01,CT00490,email,hanna.richter490@kochconsultingag.com,1.0,1
ID00490-02,CT00490,badge_id,BDG-000490,0.88,0
ID00490-03,CT00490,CRM contact id,CRM-000490,0.95,0
ID00491-01,CT00491,email,amelie.braun491@meyerdigitalgmbh.com,1.0,1
ID00491-02,CT00491,cookie,ck_000491_2198,0.73,0
ID00491-03,CT00491,badge_id,BDG-000491,0.86,0
ID00492-01,CT00492,email,julia.kruger492@wagnerholdingsag.com,1.0,1
ID00492-02,CT00492,cookie,ck_000492_8356,0.92,0
ID00492-03,CT00492,mobile,+49 151 90035643,0.76,0
ID00492-04,CT00492,CRM contact id,CRM-000492,0.92,0
ID00493-01,CT00493,email,paula.zimmermann493@bauerconnectse.com,1.0,1
ID00493-02,CT00493,cookie,ck_000493_8436,0.74,0
ID00493-03,CT00493,badge_id,BDG-000493,0.91,0
ID00493-04,CT00493,mobile,+49 151 63863225,0.75,0
ID00493-05,CT00493,CRM contact id,CRM-000493,0.72,0
ID00494-01,CT00494,email,julian.schulz494@wagnersolutionsag.com,1.0,1
ID00494-02,CT00494,cookie,ck_000494_9947,0.98,0
ID00494-03,CT00494,badge_id,BDG-000494,0.84,0
ID00494-04,CT00494,CRM contact id,CRM-000494,0.88,0
ID00495-01,CT00495,email,finn.schulz495@neumanngroupholding.com,1.0,1
ID00495-02,CT00495,cookie,ck_000495_5098,0.83,0
ID00495-03,CT00495,badge_id,BDG-000495,0.92,0
ID00495-04,CT00495,mobile,+49 151 32859720,0.97,0
ID00495-05,CT00495,CRM contact id,CRM-000495,0.74,0
ID00496-01,CT00496,email,lukas.lange496@wagnergroupholding.com,1.0,1
ID00496-02,CT00496,mobile,+49 151 42618852,0.96,0
ID00497-01,CT00497,email,felix.schmitt497@brauntradese.com,1.0,1
ID00497-02,CT00497,cookie,ck_000497_2000,0.95,0
ID00497-03,CT00497,badge_id,BDG-000497,0.93,0
ID00497-04,CT00497,mobile,+49 151 59001054,0.93,0
ID00497-05,CT00497,CRM contact id,CRM-000497,0.9,0
ID00498-01,CT00498,email,felix.schulz498@hoffmanndigitalgmbh.com,1.0,1
ID00498-02,CT00498,mobile,+49 151 19779395,0.86,0
ID00499-01,CT00499,email,felix.wagner499@wagnermarketse.com,1.0,1
ID00499-02,CT00499,CRM contact id,CRM-000499,0.94,0
ID00500-01,CT00500,email,noah.koch500@langeexpoltd.com,1.0,1
ID00500-02,CT00500,mobile,+49 151 94029135,0.87,0
ID00500-03,CT00500,CRM contact id,CRM-000500,0.84,0
ID00501-01,CT00501,email,paul.schulz501@kochdigitalltd.com,1.0,1
ID00501-02,CT00501,cookie,ck_000501_2277,0.74,0
ID00501-03,CT00501,CRM contact id,CRM-000501,0.82,0
ID00502-01,CT00502,email,emma.werner502@kleintradeag.com,1.0,1
ID00502-02,CT00502,badge_id,BDG-000502,0.93,0
ID00502-03,CT00502,mobile,+49 151 14012808,0.9,0
ID00503-01,CT00503,email,amelie.braun503@schmidtsolutionsgroup.com,1.0,1
ID00503-02,CT00503,cookie,ck_000503_3990,0.83,0
ID00503-03,CT00503,mobile,+49 151 92059030,0.8,0
ID00504-01,CT00504,email,julia.hoffmann504@kleinconsultingholding.com,1.0,1
ID00504-02,CT00504,mobile,+49 151 74867809,0.77,0
ID00505-01,CT00505,email,sofia.schulz505@kochsolutionsag.com,1.0,1
ID00505-02,CT00505,badge_id,BDG-000505,0.98,0
ID00505-03,CT00505,mobile,+49 151 61845501,0.98,0
ID00506-01,CT00506,email,anna.werner506@langeconsultingltd.com,1.0,1
ID00506-02,CT00506,mobile,+49 151 80000261,0.94,0
ID00506-03,CT00506,CRM contact id,CRM-000506,0.93,0
ID00507-01,CT00507,email,clara.neumann507@kleinconsultingag.com,1.0,1
ID00507-02,CT00507,badge_id,BDG-000507,0.92,0
ID00507-03,CT00507,CRM contact id,CRM-000507,0.95,0
ID00508-01,CT00508,email,ben.meyer508@schmidtmediagmbh.com,1.0,1
ID00508-02,CT00508,mobile,+49 151 73469914,0.87,0
ID00509-01,CT00509,email,paula.hoffmann509@wernerexpokg.com,1.0,1
ID00509-02,CT00509,CRM contact id,CRM-000509,0.86,0
ID00510-01,CT00510,email,johannes.hoffmann510@neumannmarketltd.com,1.0,1
ID00510-02,CT00510,mobile,+49 151 52590946,0.93,0
ID00511-01,CT00511,email,max.schulz511@meyerdigitalgmbh.com,1.0,1
ID00511-02,CT00511,CRM contact id,CRM-000511,0.89,0
ID00512-01,CT00512,email,paula.becker512@neumannexpoag.com,1.0,1
ID00512-02,CT00512,mobile,+49 151 79767584,0.86,0
ID00512-03,CT00512,CRM contact id,CRM-000512,0.85,0
ID00513-01,CT00513,email,julian.koch513@hoffmannfairkg.com,1.0,1
ID00513-02,CT00513,cookie,ck_000513_2140,0.78,0
ID00514-01,CT00514,email,david.hoffmann514@hartmannexpoltd.com,1.0,1
ID00514-02,CT00514,cookie,ck_000514_7805,0.85,0
ID00514-03,CT00514,badge_id,BDG-000514,0.73,0
ID00514-04,CT00514,mobile,+49 151 64227365,0.86,0
ID00514-05,CT00514,CRM contact id,CRM-000514,0.93,0
ID00515-01,CT00515,email,elena.neumann515@hoffmanngroupag.com,1.0,1
ID00515-02,CT00515,CRM contact id,CRM-000515,0.83,0
ID00516-01,CT00516,email,leon.schulz516@neumannconsultinggroup.com,1.0,1
ID00517-01,CT00517,email,nina.schulz517@braundigitalkg.com,1.0,1
ID00517-02,CT00517,cookie,ck_000517_3357,0.96,0
ID00517-03,CT00517,badge_id,BDG-000517,0.93,0
ID00517-04,CT00517,CRM contact id,CRM-000517,0.97,0
ID00518-01,CT00518,email,laura.kruger518@neumannmediaag.com,1.0,1
ID00518-02,CT00518,mobile,+49 151 34220993,0.96,0
ID00519-01,CT00519,email,julian.lange519@wagnerholdingsholding.com,1.0,1
ID00519-02,CT00519,mobile,+49 151 28559005,0.88,0
ID00520-01,CT00520,email,tim.hartmann520@wernerconsultingse.com,1.0,1
ID00520-02,CT00520,cookie,ck_000520_9010,0.94,0
ID00520-03,CT00520,mobile,+49 151 77902814,0.95,0
ID00520-04,CT00520,CRM contact id,CRM-000520,0.9,0
ID00521-01,CT00521,email,paul.schulz521@langedigitalgroup.com,1.0,1
ID00521-02,CT00521,cookie,ck_000521_6683,0.98,0
ID00522-01,CT00522,email,clara.meyer522@neumannpartnerskg.com,1.0,1
ID00522-02,CT00522,cookie,ck_000522_4216,0.88,0
ID00522-03,CT00522,mobile,+49 151 22472749,0.88,0
ID00522-04,CT00522,CRM contact id,CRM-000522,0.89,0
ID00523-01,CT00523,email,finn.hoffmann523@kleinholdingsltd.com,1.0,1
ID00523-02,CT00523,cookie,ck_000523_7597,0.75,0
ID00523-03,CT00523,badge_id,BDG-000523,0.91,0
ID00523-04,CT00523,mobile,+49 151 98814242,0.92,0
ID00523-05,CT00523,CRM contact id,CRM-000523,0.77,0
ID00524-01,CT00524,email,noah.bauer524@schmidtdigitalholding.com,1.0,1
ID00524-02,CT00524,cookie,ck_000524_5621,0.75,0
ID00524-03,CT00524,badge_id,BDG-000524,0.86,0
ID00525-01,CT00525,email,marie.wolf525@kleinsolutionsse.com,1.0,1
ID00525-02,CT00525,cookie,ck_000525_4516,0.87,0
ID00525-03,CT00525,badge_id,BDG-000525,0.93,0
ID00525-04,CT00525,mobile,+49 151 25924978,0.76,0
ID00525-05,CT00525,CRM contact id,CRM-000525,0.81,0
ID00526-01,CT00526,email,paul.braun526@schmidtsystemsgmbh.com,1.0,1
ID00526-02,CT00526,cookie,ck_000526_3653,0.78,0
ID00526-03,CT00526,badge_id,BDG-000526,0.88,0
ID00526-04,CT00526,mobile,+49 151 67877622,0.84,0
ID00527-01,CT00527,email,tom.koch527@wernermarketltd.com,1.0,1
ID00527-02,CT00527,cookie,ck_000527_3042,0.89,0
ID00527-03,CT00527,mobile,+49 151 85756281,0.97,0
ID00528-01,CT00528,email,paul.kruger528@wernerholdingsag.com,1.0,1
ID00528-02,CT00528,badge_id,BDG-000528,0.75,0
ID00529-01,CT00529,email,johannes.hartmann529@neumannmediaag.com,1.0,1
ID00529-02,CT00529,cookie,ck_000529_9468,0.94,0
ID00529-03,CT00529,mobile,+49 151 89557206,0.73,0
ID00530-01,CT00530,email,nina.schmidt530@bauerexpogroup.com,1.0,1
ID00530-02,CT00530,badge_id,BDG-000530,0.85,0
ID00530-03,CT00530,mobile,+49 151 33485502,0.75,0
ID00530-04,CT00530,CRM contact id,CRM-000530,0.84,0
ID00531-01,CT00531,email,paul.schmitt531@wagnertradekg.com,1.0,1
ID00531-02,CT00531,badge_id,BDG-000531,0.95,0
ID00531-03,CT00531,CRM contact id,CRM-000531,0.82,0
ID00532-01,CT00532,email,clara.hartmann532@wagnerdigitalholding.com,1.0,1
ID00532-02,CT00532,badge_id,BDG-000532,0.85,0
ID00532-03,CT00532,CRM contact id,CRM-000532,0.78,0
ID00533-01,CT00533,email,amelie.schmitt533@kleinsolutionsltd.com,1.0,1
ID00533-02,CT00533,badge_id,BDG-000533,0.94,0
ID00534-01,CT00534,email,sofia.werner534@kocheventse.com,1.0,1
ID00534-02,CT00534,cookie,ck_000534_7258,0.76,0
ID00534-03,CT00534,badge_id,BDG-000534,0.85,0
ID00534-04,CT00534,mobile,+49 151 33380113,0.93,0
ID00534-05,CT00534,CRM contact id,CRM-000534,0.9,0
ID00535-01,CT00535,email,noah.klein535@wernerservicesgroup.com,1.0,1
ID00535-02,CT00535,cookie,ck_000535_1835,0.84,0
ID00535-03,CT00535,CRM contact id,CRM-000535,0.95,0
ID00536-01,CT00536,email,luca.meyer536@hoffmannmediase.com,1.0,1
ID00536-02,CT00536,badge_id,BDG-000536,0.92,0
ID00536-03,CT00536,mobile,+49 151 98783194,0.86,0
ID00537-01,CT00537,email,julian.wagner537@kleingroupgmbh.com,1.0,1
ID00537-02,CT00537,mobile,+49 151 82356744,0.77,0
ID00538-01,CT00538,email,laura.schmitt538@bauerdigitalkg.com,1.0,1
ID00538-02,CT00538,mobile,+49 151 89246165,0.79,0
ID00538-03,CT00538,CRM contact id,CRM-000538,0.96,0
ID00539-01,CT00539,email,emma.hoffmann539@kleinpartnersltd.com,1.0,1
ID00539-02,CT00539,cookie,ck_000539_6809,0.73,0
ID00539-03,CT00539,CRM contact id,CRM-000539,0.87,0
ID00540-01,CT00540,email,nina.braun540@hoffmannfairgmbh.com,1.0,1
ID00540-02,CT00540,cookie,ck_000540_5338,0.84,0
ID00540-03,CT00540,badge_id,BDG-000540,0.76,0
ID00540-04,CT00540,mobile,+49 151 85273750,0.81,0
ID00540-05,CT00540,CRM contact id,CRM-000540,0.88,0
ID00541-01,CT00541,email,jonas.kruger541@neumannholdingsholding.com,1.0,1
ID00541-02,CT00541,badge_id,BDG-000541,0.84,0
ID00541-03,CT00541,CRM contact id,CRM-000541,0.8,0
ID00542-01,CT00542,email,hanna.becker542@hartmannsystemsholding.com,1.0,1
ID00542-02,CT00542,cookie,ck_000542_5073,0.97,0
ID00542-03,CT00542,badge_id,BDG-000542,0.83,0
ID00543-01,CT00543,email,tim.schulz543@schmidtexpoag.com,1.0,1
ID00543-02,CT00543,cookie,ck_000543_7822,0.95,0
ID00543-03,CT00543,badge_id,BDG-000543,0.93,0
ID00543-04,CT00543,mobile,+49 151 89798773,0.87,0
ID00544-01,CT00544,email,julia.schmidt544@neumannservicesholding.com,1.0,1
ID00545-01,CT00545,email,laura.schmitt545@hoffmannfairkg.com,1.0,1
ID00545-02,CT00545,cookie,ck_000545_5279,0.94,0
ID00545-03,CT00545,badge_id,BDG-000545,0.76,0
ID00545-04,CT00545,CRM contact id,CRM-000545,0.79,0
ID00546-01,CT00546,email,tim.braun546@meyergroupgroup.com,1.0,1
ID00546-02,CT00546,badge_id,BDG-000546,0.83,0
ID00546-03,CT00546,CRM contact id,CRM-000546,0.79,0
ID00547-01,CT00547,email,paul.werner547@neumanneventltd.com,1.0,1
ID00547-02,CT00547,CRM contact id,CRM-000547,0.85,0
ID00548-01,CT00548,email,ben.wolf548@braunconsultingse.com,1.0,1
ID00548-02,CT00548,mobile,+49 151 39626238,0.77,0
ID00548-03,CT00548,CRM contact id,CRM-000548,0.76,0
ID00549-01,CT00549,email,julian.neumann549@kleintradegroup.com,1.0,1
ID00549-02,CT00549,badge_id,BDG-000549,0.91,0
ID00549-03,CT00549,CRM contact id,CRM-000549,0.77,0
ID00550-01,CT00550,email,max.schulz550@brauntradekg.com,1.0,1
ID00550-02,CT00550,cookie,ck_000550_2637,0.82,0
ID00550-03,CT00550,mobile,+49 151 81592930,0.94,0
ID00551-01,CT00551,email,ben.meyer551@schmidtexpokg.com,1.0,1
ID00551-02,CT00551,mobile,+49 151 46667896,0.84,0
ID00552-01,CT00552,email,tom.richter552@schmidtconsultingholding.com,1.0,1
ID00552-02,CT00552,cookie,ck_000552_6664,0.92,0
ID00552-03,CT00552,mobile,+49 151 84371067,0.81,0
ID00553-01,CT00553,email,felix.neumann553@wagnerexpose.com,1.0,1
ID00553-02,CT00553,cookie,ck_000553_8032,0.8,0
ID00553-03,CT00553,badge_id,BDG-000553,0.92,0
ID00554-01,CT00554,email,clara.becker554@wagnereventgmbh.com,1.0,1
ID00554-02,CT00554,cookie,ck_000554_5808,0.89,0
ID00554-03,CT00554,mobile,+49 151 35719895,0.95,0
ID00555-01,CT00555,email,sofia.schulz555@kochsystemsltd.com,1.0,1
ID00555-02,CT00555,cookie,ck_000555_7334,0.99,0
ID00555-03,CT00555,mobile,+49 151 77517062,0.94,0
ID00555-04,CT00555,CRM contact id,CRM-000555,0.95,0
ID00556-01,CT00556,email,elena.klein556@kochtradeltd.com,1.0,1
